id,St_Racuna,Sifra_Kupca,Datum_Storitve,Knjizenje,Znesek,Fakturiral,Izvajalec
4673,458,525473,13.1.2015,0,37.00,037,022
4674,36346,527463,26.11.2014,0,26.00,014,022
4675,30725,17583,14.10.2014,1,23.00,063,027
4676,664,565698,14.1.2015,0,20.00,037,008
4677,38968,588927,10.12.2014,1,16.00,107,064
4678,31535,568259,16.10.2014,1,10.00,063,015
4679,40902,548314,24.12.2014,0,6.30,037,031
4680,39846,525490,18.12.2014,0,37.00,037,022
4681,36343,527471,26.11.2014,0,26.00,014,022
4682,30796,17594,16.10.2014,0,23.00,037,075
4683,36075,565755,19.11.2014,1,20.00,107,072
4684,29617,588968,3.10.2014,1,16.00,063,042
4685,58,568372,6.1.2015,0,10.00,037,008
4686,40919,548315,29.12.2014,0,6.30,037,031
4687,33160,525503,29.10.2014,1,37.00,063,022
4688,36728,538383,27.11.2014,0,26.00,063,021
4689,35539,17609,15.11.2014,1,23.00,107,076
4690,35515,565781,14.11.2014,1,20.00,107,076
4691,33463,589039,4.11.2014,1,16.00,063,076
4692,35465,568390,18.11.2014,1,10.00,063,072
4693,32524,548641,27.10.2014,0,6.30,037,018
4694,39847,525510,18.12.2014,0,37.00,037,022
4695,37457,538388,1.12.2014,1,26.00,063,021
4696,33765,17613,3.11.2014,1,23.00,063,008
4697,1316,565984,9.1.2015,1,20.00,063,008
4698,33457,589043,4.11.2014,1,16.00,063,064
4699,31517,568401,16.10.2014,1,10.00,063,072
4700,41251,548892,23.12.2014,0,6.30,037,072
4701,40539,525514,19.12.2014,1,37.00,107,022
4702,31097,538603,15.10.2014,1,26.00,063,021
4703,32957,17641,5.11.2014,0,23.00,037,072
4704,35563,565991,15.11.2014,1,20.00,107,008
4705,34353,589044,5.11.2014,1,16.00,107,064
4706,33754,568439,3.11.2014,1,10.00,063,008
4707,33580,548923,4.11.2014,0,6.30,037,021
4708,40620,525517,22.12.2014,0,37.00,037,022
4709,36158,539210,24.11.2014,1,26.00,107,021
4710,30896,17652,17.10.2014,0,23.00,037,027
4711,37665,566022,28.11.2014,1,20.00,107,022
4712,33465,589047,4.11.2014,1,16.00,063,076
4713,33755,568440,3.11.2014,1,10.00,063,008
4714,38894,548927,3.12.2014,0,6.30,037,001
4715,40540,525518,19.12.2014,1,37.00,107,022
4716,39520,539217,16.12.2014,0,26.00,037,001
4717,33503,17654,10.11.2014,0,23.00,037,005
4718,36190,566081,24.11.2014,1,20.00,107,008
4719,34558,589145,10.11.2014,1,16.00,063,064
4720,33602,568586,29.10.2014,1,10.00,107,072
4721,40583,549147,22.12.2014,0,6.30,037,021
4722,40477,525520,19.12.2014,0,37.00,037,022
4723,32237,539281,23.10.2014,1,26.00,063,005
4724,32960,17688,5.11.2014,0,23.00,037,072
4725,33978,566092,10.11.2014,1,20.00,063,008
4726,40724,589197,24.12.2014,1,16.00,107,076
4727,35955,568682,21.11.2014,1,10.00,063,076
4728,40982,549151,19.12.2014,0,6.30,037,021
4729,40543,525531,22.12.2014,1,37.00,107,022
4730,818,539305,8.1.2015,1,26.00,063,022
4731,31414,17711,22.10.2014,0,23.00,037,028
4732,30612,566114,10.10.2014,1,20.00,063,008
4733,34936,589330,12.11.2014,1,16.00,063,064
4734,31850,568687,22.10.2014,1,10.00,063,076
4735,35136,550210,11.11.2014,0,6.30,014,021
4736,37755,525736,3.12.2014,1,37.00,063,075
4737,38863,539333,12.12.2014,0,26.00,037,013
4738,483,17712,6.1.2015,1,23.00,063,001
4739,40988,566144,23.12.2014,1,20.00,063,008
4740,34948,589331,12.11.2014,1,16.00,063,064
4741,31413,568899,17.10.2014,1,10.00,063,008
4742,1784,550210,9.1.2015,0,6.30,037,021
4743,37714,525740,3.11.2014,0,37.00,037,075
4744,40361,539377,19.12.2014,1,26.00,107,009
4745,313,17723,9.1.2015,0,23.00,037,001
4746,35894,566198,20.11.2014,1,20.00,063,008
4747,34416,589332,11.11.2014,1,16.00,063,064
4748,30287,568933,8.10.2014,1,10.00,063,072
4749,40917,550294,29.12.2014,0,6.30,037,031
4750,813,525741,8.1.2015,1,37.00,063,022
4751,40155,539379,18.12.2014,1,26.00,063,042
4752,29742,17727,2.10.2014,1,23.00,063,072
4753,29708,566370,2.10.2014,1,20.00,063,008
4754,33997,589390,10.11.2014,1,16.00,063,042
4755,34064,568947,8.11.2014,1,10.00,063,076
4756,40910,550675,30.12.2014,0,6.30,037,031
4757,38091,525754,4.12.2014,2,37.00,063,075
4758,36103,539904,17.11.2014,2,26.00,107,021
4759,38644,17740,10.12.2014,0,23.00,037,005
4760,30739,566438,14.10.2014,1,20.00,063,072
4761,32226,589503,24.10.2014,1,16.00,063,042
4762,35951,569034,21.11.2014,1,10.00,063,072
4763,38893,550746,3.12.2014,0,6.30,037,001
4764,38098,525759,4.12.2014,1,37.00,063,075
4765,39200,540239,12.12.2014,1,26.00,107,028
4766,32842,17746,27.10.2014,1,23.00,063,007
4767,36348,566451,26.11.2014,0,20.00,014,008
4768,34786,589564,11.11.2014,1,16.00,107,042
4769,39230,569103,12.12.2014,1,10.00,107,072
4770,1098,551481,16.1.2015,0,6.30,037,009
4771,38099,525762,4.12.2014,1,37.00,063,075
4772,40141,540243,17.12.2014,1,26.00,107,075
4773,31211,17760,21.10.2014,0,23.00,037,008
4774,1118,566514,12.1.2015,1,20.00,063,008
4775,38775,589668,10.12.2014,1,16.00,063,011
4776,31171,569204,15.10.2014,1,10.00,063,072
4777,38256,551485,26.11.2014,0,6.30,037,001
4778,40965,525769,24.12.2014,0,37.00,037,022
4779,39214,540246,12.12.2014,1,26.00,107,028
4780,35502,17771,14.11.2014,2,23.00,107,027
4781,29862,566559,7.10.2014,1,20.00,063,038
4782,34946,589883,14.11.2014,1,16.00,107,007
4783,36781,569255,27.11.2014,1,10.00,063,072
4784,38253,551491,26.11.2014,0,6.30,037,001
4785,38313,525774,5.12.2014,0,37.00,037,075
4786,38238,541040,5.12.2014,1,26.00,107,042
4787,35110,17796,13.11.2014,2,23.00,107,027
4788,30225,566608,9.10.2014,1,20.00,063,008
4789,34828,589892,14.11.2014,0,16.00,014,007
4790,36810,569257,27.11.2014,1,10.00,063,072
4791,41263,551838,19.12.2014,0,6.30,037,072
4792,800,525776,6.1.2015,1,37.00,063,022
4793,38236,541041,5.12.2014,1,26.00,107,042
4794,38088,17807,3.12.2014,0,23.00,037,018
4795,40462,566609,22.12.2014,1,20.00,107,008
4796,32033,589901,21.10.2014,1,16.00,063,064
4797,33601,569594,29.10.2014,1,10.00,107,072
4798,41290,552249,22.12.2014,0,6.30,037,027
4799,219,525778,6.1.2015,0,37.00,037,022
4800,1216,541061,16.1.2015,0,26.00,037,007
4801,30646,17830,14.10.2014,0,23.00,037,076
4802,31021,566651,16.10.2014,1,20.00,063,008
4803,36081,590210,19.11.2014,1,16.00,107,064
4804,37876,569606,3.12.2014,1,10.00,063,076
4805,39418,552564,5.12.2014,0,6.30,037,005
4806,802,525779,6.1.2015,1,37.00,063,022
4807,37400,541156,2.12.2014,1,26.00,107,042
4808,33481,17853,4.11.2014,1,23.00,063,008
4809,31884,566654,22.10.2014,1,20.00,063,008
4810,36085,590214,19.11.2014,1,16.00,107,064
4811,1322,569802,9.1.2015,1,10.00,063,008
4812,34427,552772,5.11.2014,0,6.30,037,009
4813,796,525791,8.1.2015,1,37.00,063,022
4814,35395,541478,17.11.2014,1,26.00,063,001
4815,35634,17868,20.11.2014,0,23.00,014,042
4816,40464,566657,22.12.2014,1,20.00,107,008
4817,31667,590216,24.10.2014,0,16.00,014,022
4818,1611,569816,17.1.2015,1,10.00,063,008
4819,30782,553265,7.10.2014,0,6.30,037,075
4820,798,525794,6.1.2015,1,37.00,063,022
4821,33257,541581,30.10.2014,2,26.00,108,001
4822,36302,17872,24.11.2014,0,23.00,014,031
4823,1090,566717,6.1.2015,1,20.00,063,008
4824,34847,590225,11.11.2014,1,16.00,107,001
4825,30262,569904,8.10.2014,1,10.00,063,015
4826,40865,553291,18.12.2014,0,6.30,037,001
4827,38452,525807,9.12.2014,0,37.00,037,075
4828,37950,542269,5.12.2014,0,26.00,037,042
4829,30448,17873,8.10.2014,2,23.00,063,075
4830,31283,566867,20.10.2014,1,20.00,063,072
4831,37288,590257,1.12.2014,1,16.00,063,064
4832,29849,570685,7.10.2014,1,10.00,063,008
4833,37248,553326,13.11.2014,0,6.30,037,075
4834,41106,525844,24.12.2014,1,37.00,063,007
4835,34547,542350,10.11.2014,1,26.00,063,028
4836,40235,17874,19.12.2014,1,23.00,107,075
4837,36454,566905,25.11.2014,1,20.00,063,028
4838,39341,590326,15.12.2014,1,16.00,107,007
4839,32029,571897,21.10.2014,1,10.00,063,072
4840,29926,553927,2.10.2014,0,6.30,037,075
4841,36142,525864,24.11.2014,1,37.00,107,027
4842,1570,542383,16.1.2015,1,26.00,063,028
4843,40115,17926,17.12.2014,1,23.00,107,008
4844,29856,566922,7.10.2014,1,20.00,063,072
4845,31729,590350,23.10.2014,1,16.00,063,076
4846,32139,571898,24.10.2014,1,10.00,063,072
4847,40764,553968,19.12.2014,0,6.30,037,075
4848,837,525955,13.1.2015,0,37.00,037,007
4849,31100,542442,15.10.2014,1,26.00,063,021
4850,35583,17927,19.11.2014,0,23.00,014,064
4851,35866,566987,20.11.2014,1,20.00,063,072
4852,33078,590618,27.10.2014,1,16.00,107,001
4853,40104,571904,17.12.2014,1,10.00,107,008
4854,40895,554197,15.12.2014,0,6.30,037,031
4855,35606,526129,19.11.2014,0,37.00,014,018
4856,39119,543247,15.12.2014,0,26.00,037,027
4857,39843,17994,18.12.2014,0,23.00,037,024
4858,35469,566988,18.11.2014,1,20.00,063,072
4859,36976,590635,28.11.2014,1,16.00,107,064
4860,29931,572221,8.10.2014,0,10.00,037,072
4861,40768,554311,17.12.2014,0,6.30,037,075
4862,35745,526169,20.11.2014,1,37.00,063,007
4863,31820,543740,22.10.2014,1,26.00,063,001
4864,32142,18003,24.10.2014,1,23.00,063,027
4865,35471,566996,18.11.2014,1,20.00,063,072
4866,35909,592024,21.11.2014,2,16.00,063,007
4867,30293,572623,8.10.2014,1,10.00,063,072
4868,38296,554467,8.12.2014,0,6.30,037,018
4869,34943,526185,14.11.2014,1,37.00,107,007
4870,38180,543741,4.12.2014,1,26.00,063,042
4871,29997,18024,3.10.2014,1,23.00,063,064
4872,36794,567046,27.11.2014,1,20.00,063,072
4873,571,592058,6.1.2015,1,16.00,063,007
4874,1284,572720,9.1.2015,1,10.00,063,076
4875,38299,554473,8.12.2014,0,6.30,037,018
4876,32848,526194,28.10.2014,1,37.00,063,007
4877,38564,543801,10.12.2014,0,26.00,037,013
4878,38453,18036,9.12.2014,0,23.00,037,005
4879,29855,567047,7.10.2014,1,20.00,063,072
4880,34723,592702,13.11.2014,1,16.00,063,076
4881,1108,572780,12.1.2015,1,10.00,063,076
4882,38298,554475,8.12.2014,0,6.30,037,018
4883,35205,526200,17.11.2014,1,37.00,063,007
4884,31922,545822,17.10.2014,1,26.00,063,022
4885,38793,18037,11.12.2014,0,23.00,037,005
4886,29576,567048,6.10.2014,0,20.00,037,072
4887,39115,592746,10.12.2014,1,16.00,107,007
4888,34255,573018,6.11.2014,1,10.00,063,076
4889,38295,554478,8.12.2014,0,6.30,037,018
4890,35799,526209,17.11.2014,1,37.00,063,022
4891,1558,546386,15.1.2015,1,26.00,063,021
4892,39739,18040,15.12.2014,1,23.00,107,026
4893,39385,567090,15.12.2014,1,20.00,107,008
4894,33015,592984,28.10.2014,1,16.00,107,064
4895,33599,573043,29.10.2014,1,10.00,107,072
4896,38304,554527,8.12.2014,0,6.30,037,018
4897,35743,526244,20.11.2014,1,37.00,063,007
4898,38637,546530,10.12.2014,0,26.00,037,021
4899,30976,18053,17.10.2014,0,23.00,037,007
4900,34878,567179,12.11.2014,1,20.00,063,008
4901,37667,593087,28.11.2014,1,16.00,107,022
4902,744,573109,5.1.2015,1,10.00,063,076
4903,30901,554625,8.10.2014,0,6.30,037,001
4904,35746,526249,20.11.2014,1,37.00,063,007
4905,39868,546911,18.12.2014,1,26.00,063,007
4906,30704,18061,14.10.2014,1,23.00,063,008
4907,35986,567180,22.11.2014,1,20.00,063,008
4908,32824,593649,29.10.2014,1,16.00,063,042
4909,740,573110,5.1.2015,1,10.00,063,076
4910,34395,554914,10.11.2014,0,6.30,037,005
4911,35914,526261,21.11.2014,2,37.00,063,007
4912,585,546964,5.1.2015,1,26.00,063,007
4913,204,18083,8.1.2015,0,23.00,037,005
4914,36616,567188,26.11.2014,1,20.00,107,008
4915,33187,594072,30.10.2014,1,16.00,063,064
4916,33748,573340,3.11.2014,1,10.00,063,076
4917,39442,554972,9.12.2014,0,6.30,037,005
4918,36684,526275,27.11.2014,1,37.00,063,007
4919,31241,547325,21.10.2014,0,26.00,037,021
4920,815,18089,15.1.2015,0,23.00,037,024
4921,38118,567214,5.12.2014,1,20.00,107,076
4922,36983,594078,28.11.2014,1,16.00,107,064
4923,33970,573351,10.11.2014,1,10.00,063,076
4924,33576,555038,28.10.2014,0,6.30,037,027
4925,36862,526282,28.11.2014,1,37.00,107,007
4926,36915,548470,27.11.2014,1,26.00,063,042
4927,39989,18094,18.12.2014,1,23.00,063,009
4928,34755,567430,11.11.2014,1,20.00,107,008
4929,33848,594088,5.11.2014,1,16.00,107,011
4930,33205,573356,30.10.2014,1,10.00,063,076
4931,37250,555592,13.11.2014,0,6.30,037,075
4932,30425,526283,8.10.2014,1,37.00,063,007
4933,40334,549148,19.12.2014,1,26.00,107,021
4934,31192,18098,13.10.2014,1,23.00,063,028
4935,34870,567431,12.11.2014,1,20.00,063,008
4936,35673,594094,20.11.2014,1,16.00,063,011
4937,38071,573369,5.12.2014,1,10.00,107,072
4938,40573,555688,16.12.2014,0,6.30,037,042
4939,36557,526298,26.11.2014,2,37.00,107,007
4940,35256,550272,17.11.2014,1,26.00,107,021
4941,33127,18116,30.10.2014,1,23.00,063,028
4942,33476,567435,4.11.2014,1,20.00,063,072
4943,31839,594124,23.10.2014,1,16.00,063,064
4944,34588,573462,12.11.2014,1,10.00,063,072
4945,1483,555738,7.1.2015,0,6.30,037,001
4946,36681,526308,27.11.2014,1,37.00,063,007
4947,40009,550956,17.12.2014,1,26.00,063,001
4948,30199,18136,9.10.2014,1,23.00,063,064
4949,29846,567488,7.10.2014,1,20.00,063,008
4950,32385,594125,24.10.2014,1,16.00,063,064
4951,34834,573464,11.11.2014,1,10.00,107,072
4952,35166,556076,10.11.2014,0,6.30,014,075
4953,36769,526310,27.11.2014,1,37.00,063,007
4954,1258,551562,16.1.2015,0,26.00,037,028
4955,168,18137,7.1.2015,0,23.00,037,042
4956,31418,567546,18.10.2014,1,20.00,063,008
4957,33732,594133,3.11.2014,1,16.00,063,064
4958,912,573465,8.1.2015,1,10.00,063,076
4959,39589,556171,13.11.2014,0,6.30,037,028
4960,32611,526331,23.10.2014,1,37.00,063,022
4961,30850,551936,10.10.2014,1,26.00,063,026
4962,30061,18140,9.10.2014,0,23.00,037,072
4963,32575,567611,27.10.2014,1,20.00,063,008
4964,36083,594265,19.11.2014,1,16.00,107,064
4965,32569,573600,27.10.2014,1,10.00,063,008
4966,32484,556289,21.10.2014,0,6.30,037,021
4967,31096,526344,15.10.2014,1,37.00,063,022
4968,31086,552586,13.10.2014,1,26.00,063,022
4969,36201,18141,24.11.2014,1,23.00,107,042
4970,30872,567698,13.10.2014,1,20.00,063,076
4971,39429,594428,15.12.2014,1,16.00,107,064
4972,30756,573604,14.10.2014,1,10.00,063,072
4973,1788,556414,6.1.2015,0,6.30,037,021
4974,35274,526681,17.11.2014,1,37.00,063,028
4975,39213,552998,12.12.2014,1,26.00,107,028
4976,35829,18143,19.11.2014,1,23.00,107,015
4977,1051,567829,7.1.2015,1,20.00,063,008
4978,39246,594429,12.12.2014,1,16.00,107,064
4979,30829,573834,9.10.2014,1,10.00,063,026
4980,32838,557601,4.11.2014,0,6.30,037,075
4981,32160,526683,24.10.2014,1,37.00,063,028
4982,1586,553255,16.1.2015,1,26.00,063,027
4983,36901,18151,28.11.2014,1,23.00,107,072
4984,40088,567868,17.12.2014,1,20.00,107,008
4985,39242,594430,12.12.2014,1,16.00,107,064
4986,30836,573880,9.10.2014,1,10.00,063,026
4987,31440,557638,13.10.2014,0,6.30,037,001
4988,551,526708,6.1.2015,1,37.00,063,075
4989,40117,553263,18.12.2014,1,26.00,063,064
4990,37542,18153,2.12.2014,1,23.00,107,026
4991,40100,567869,17.12.2014,1,20.00,107,008
4992,34803,594727,12.11.2014,1,16.00,063,011
4993,39057,574049,11.12.2014,1,10.00,107,001
4994,33920,557768,3.11.2014,0,6.30,037,075
4995,33132,526786,3.11.2014,1,37.00,063,028
4996,41030,553784,24.12.2014,1,26.00,063,021
4997,32396,18158,25.10.2014,1,23.00,063,064
4998,32013,567892,21.10.2014,1,20.00,063,076
4999,35427,594740,18.11.2014,1,16.00,063,011
5000,38717,574063,11.12.2014,0,10.00,037,001
5001,32455,557862,17.10.2014,0,6.30,037,028
5002,33135,526788,3.11.2014,1,37.00,063,028
5003,32876,553839,27.10.2014,1,26.00,063,031
5004,33773,18166,5.11.2014,1,23.00,107,024
5005,30598,568015,10.10.2014,1,20.00,063,072
5006,29640,594762,2.10.2014,1,16.00,063,011
5007,37481,574271,1.12.2014,1,10.00,063,076
5008,41250,558009,23.12.2014,0,6.30,037,072
5009,550,526796,6.1.2015,1,37.00,063,075
5010,1244,554117,16.1.2015,0,26.00,037,027
5011,35305,18167,19.11.2014,0,23.00,014,024
5012,33379,568020,5.11.2014,1,20.00,063,008
5013,30778,594772,13.10.2014,1,16.00,063,011
5014,35409,574273,19.11.2014,1,10.00,063,008
5015,31443,558105,15.10.2014,0,6.30,037,001
5016,36066,526814,19.11.2014,1,37.00,107,028
5017,38714,554258,9.12.2014,1,26.00,063,021
5018,35775,18192,20.11.2014,1,23.00,063,024
5019,30516,568031,13.10.2014,1,20.00,063,072
5020,30169,594773,9.10.2014,1,16.00,063,011
5021,33125,574358,3.11.2014,1,10.00,063,072
5022,35008,558138,6.11.2014,0,6.30,014,075
5023,33439,526822,4.11.2014,1,37.00,063,028
5024,40933,554263,22.12.2014,0,26.00,037,018
5025,32184,18203,29.10.2014,0,23.00,037,005
5026,31167,568032,15.10.2014,1,20.00,063,072
5027,30170,594774,9.10.2014,1,16.00,063,011
5028,34952,574489,12.11.2014,1,10.00,063,076
5029,40715,558314,16.12.2014,0,6.30,037,021
5030,31412,526839,22.10.2014,0,37.00,037,028
5031,31834,554284,17.10.2014,1,26.00,063,031
5032,1823,18210,21.1.2015,0,23.00,037,001
5033,38395,568044,8.12.2014,1,20.00,107,072
5034,30334,594915,8.10.2014,1,16.00,063,008
5035,30759,574549,14.10.2014,1,10.00,063,072
5036,32755,558464,23.10.2014,0,6.30,037,005
5037,31405,526851,21.10.2014,0,37.00,037,018
5038,40487,554390,22.12.2014,0,26.00,037,024
5039,39715,18213,17.12.2014,0,23.00,037,005
5040,30760,568103,14.10.2014,1,20.00,063,072
5041,34355,595016,5.11.2014,1,16.00,107,064
5042,31510,574550,16.10.2014,1,10.00,063,072
5043,1785,558663,9.1.2015,0,6.30,037,021
5044,33609,526944,29.10.2014,2,37.00,107,027
5045,32122,554411,29.10.2014,0,26.00,014,022
5046,39393,18226,15.12.2014,1,23.00,107,042
5047,40888,568252,30.12.2014,0,20.00,037,008
5048,40500,595018,22.12.2014,1,16.00,107,076
5049,36011,574552,24.11.2014,0,10.00,014,072
5050,31442,558670,15.10.2014,0,6.30,037,001
5051,39406,526970,15.12.2014,1,37.00,107,028
5052,40,554448,5.1.2015,0,26.00,037,021
5053,41024,18230,24.12.2014,1,23.00,063,021
5054,31188,568257,14.10.2014,1,20.00,063,015
5055,32058,595041,21.10.2014,1,16.00,063,042
5056,36072,574678,19.11.2014,1,10.00,107,072
5057,34383,559055,3.11.2014,0,6.30,037,022
5058,39408,526971,15.12.2014,1,37.00,107,028
5059,40479,554504,19.12.2014,0,26.00,037,022
5060,38875,18234,12.12.2014,0,23.00,037,005
5061,37038,568385,29.11.2014,1,20.00,107,076
5062,39244,595048,12.12.2014,1,16.00,107,064
5063,34581,574684,12.11.2014,1,10.00,063,072
5064,34393,559358,10.11.2014,0,6.30,037,005
5065,1745,526973,20.1.2015,0,37.00,037,028
5066,417,554872,12.1.2015,0,26.00,037,013
5067,32090,18238,28.10.2014,0,23.00,014,005
5068,35960,568388,21.11.2014,1,20.00,063,076
5069,31499,595348,17.10.2014,1,16.00,063,064
5070,40311,574745,20.12.2014,1,10.00,107,008
5071,40658,559381,15.12.2014,0,6.30,037,005
5072,34141,526997,13.11.2014,0,37.00,037,013
5073,38217,554969,5.12.2014,1,26.00,107,024
5074,39122,18241,10.12.2014,1,23.00,107,028
5075,36298,568389,24.11.2014,0,20.00,014,076
5076,38013,595440,5.12.2014,1,16.00,107,075
5077,41115,575033,31.12.2014,1,10.00,063,076
5078,40851,559668,23.12.2014,0,6.30,037,001
5079,34467,527001,14.11.2014,0,37.00,014,013
5080,30831,555461,9.10.2014,1,26.00,063,026
5081,40645,18243,23.12.2014,0,23.00,037,005
5082,30599,568403,10.10.2014,1,20.00,063,072
5083,38066,595867,4.12.2014,1,16.00,063,072
5084,154,575111,7.1.2015,0,10.00,037,021
5085,32988,559705,23.10.2014,0,6.30,037,021
5086,34468,527003,14.11.2014,0,37.00,014,013
5087,30841,555507,10.10.2014,1,26.00,063,026
5088,39790,18245,15.12.2014,1,23.00,063,021
5089,31056,568411,20.10.2014,0,20.00,037,008
5090,37550,595987,2.12.2014,0,16.00,037,075
5091,230,575244,8.1.2015,0,10.00,037,013
5092,38310,560046,8.12.2014,0,6.30,037,018
5093,35329,527007,19.11.2014,0,37.00,014,013
5094,38559,555630,10.12.2014,0,26.00,037,008
5095,40682,18261,24.12.2014,0,23.00,037,005
5096,33763,568446,3.11.2014,1,20.00,063,008
5097,39625,596048,17.12.2014,0,16.00,037,008
5098,31851,575436,22.10.2014,1,10.00,063,076
5099,30449,560120,2.10.2014,0,6.30,037,075
5100,36889,527419,27.11.2014,0,37.00,037,022
5101,533,555747,6.1.2015,1,26.00,063,021
5102,39745,18272,16.12.2014,1,23.00,063,042
5103,38422,568453,8.12.2014,1,20.00,107,008
5104,34169,596396,6.11.2014,1,16.00,063,015
5105,32028,575499,21.10.2014,1,10.00,063,072
5106,37260,560123,26.11.2014,0,6.30,037,018
5107,39642,527480,16.12.2014,1,37.00,063,007
5108,37174,555776,28.11.2014,1,26.00,108,042
5109,37511,18284,2.12.2014,0,23.00,037,024
5110,34031,568574,6.11.2014,1,20.00,063,072
5111,34224,596405,5.11.2014,1,16.00,107,015
5112,32027,575500,21.10.2014,1,10.00,063,072
5113,37164,560758,18.11.2014,0,6.30,037,007
5114,37462,538374,1.12.2014,1,37.00,063,021
5115,587,555875,5.1.2015,1,26.00,063,007
5116,39835,18298,17.12.2014,0,23.00,037,072
5117,37399,568582,2.12.2014,1,20.00,107,008
5118,34170,596415,6.11.2014,1,16.00,063,015
5119,32136,575509,24.10.2014,1,10.00,063,072
5120,39588,561214,26.11.2014,0,6.30,037,028
5121,32076,538557,28.10.2014,0,37.00,014,001
5122,39671,555950,17.12.2014,0,26.00,037,007
5123,38429,18302,8.12.2014,1,23.00,107,042
5124,35551,568658,14.11.2014,1,20.00,107,008
5125,34167,596423,6.11.2014,1,16.00,063,015
5126,32137,575511,24.10.2014,1,10.00,063,072
5127,1278,561272,16.1.2015,0,6.30,037,027
5128,39521,539214,16.12.2014,0,37.00,037,001
5129,40413,555957,22.12.2014,0,26.00,037,007
5130,30408,18303,14.10.2014,0,23.00,037,008
5131,32098,568670,27.10.2014,0,20.00,014,038
5132,34171,596424,6.11.2014,1,16.00,063,015
5133,33006,575517,28.10.2014,1,10.00,107,072
5134,34430,561685,5.11.2014,0,6.30,037,009
5135,40002,539215,17.12.2014,1,37.00,063,001
5136,39350,555971,15.12.2014,1,26.00,107,007
5137,30472,18304,13.10.2014,1,23.00,063,008
5138,40084,568677,17.12.2014,1,20.00,107,008
5139,34222,596425,5.11.2014,1,16.00,107,015
5140,32405,575860,27.10.2014,1,10.00,063,076
5141,40719,561747,15.12.2014,0,6.30,037,021
5142,39492,539334,16.12.2014,0,37.00,037,013
5143,39874,556001,18.12.2014,1,26.00,063,007
5144,39508,18311,16.12.2014,0,23.00,037,008
5145,31160,568898,15.10.2014,1,20.00,063,008
5146,39163,596898,12.12.2014,1,16.00,107,015
5147,36504,575861,24.11.2014,1,10.00,063,072
5148,40718,561749,15.12.2014,0,6.30,037,021
5149,31991,540038,21.10.2014,1,37.00,063,001
5150,959,556024,7.1.2015,1,26.00,063,007
5151,707,18316,5.1.2015,1,23.00,063,021
5152,36844,568950,27.11.2014,1,20.00,063,076
5153,37756,596980,3.12.2014,1,16.00,063,075
5154,36801,575862,26.11.2014,1,10.00,107,072
5155,40713,561751,16.12.2014,0,6.30,037,021
